ranking,features
"(9, 2)",afvi_median_wet
"(11, 4)",avi_median_dry
"(28, 5)",avi_median_wet
"(37, 6)",awei_median
"(46, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(45, 10)",blue_median_dry
"(3, 12)",blue_stdDev
"(33, 13)",brba_median
"(7, 16)",brightness_median
"(8, 17)",brightness_median_dry
"(51, 18)",brightness_median_wet
"(29, 19)",bsi_median
"(23, 20)",bsi_median_1
"(58, 21)",bsi_median_2
"(34, 23)",cvi_median_dry
"(31, 24)",cvi_median_wet
"(1, 25)",dswi5_median
"(25, 26)",dswi5_median_dry
"(30, 27)",dswi5_median_wet
"(61, 29)",evi_median_dry
"(40, 30)",evi_median_wet
"(38, 31)",gcvi_median
"(56, 32)",gcvi_median_dry
"(39, 33)",gcvi_median_wet
"(4, 34)",gemi_median
"(15, 37)",gli_median
"(43, 40)",green_median
"(18, 42)",green_median_wet
"(10, 43)",green_stdDev
"(5, 45)",gvmi_median_dry
"(52, 49)",iia_median_dry
"(62, 50)",iia_median_wet
"(13, 51)",lswi_median
"(19, 52)",lswi_median_dry
"(6, 53)",lswi_median_wet
"(17, 54)",mbi_median
"(1, 56)",mbi_median_wet
"(49, 57)",nddi_median
"(20, 59)",nddi_median_wet
"(53, 63)",ndwi_median
"(27, 65)",ndwi_median_wet
"(32, 66)",nir_median
"(21, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(60, 69)",nir_median_dry_contrast
"(47, 70)",nir_median_wet
"(54, 71)",nir_stdDev
"(44, 74)",osavi_median_wet
"(57, 75)",ratio_median
"(48, 77)",ratio_median_wet
"(50, 78)",red_median
"(24, 79)",red_median_contrast
"(36, 83)",red_stdDev
"(59, 89)",rvi_median_wet
"(12, 90)",shape_median
"(41, 92)",shape_median_wet
"(42, 93)",solpe
"(16, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(35, 98)",swir2_median
"(2, 99)",swir2_median_dry
"(14, 100)",swir2_median_wet
"(55, 101)",swir2_stdDev
"(26, 105)",wetness_median
"(22, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
