ranking,features
"(1, 0)",afvi_median
"(13, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(27, 7)",awei_median_dry
"(39, 9)",blue_median
"(18, 12)",blue_stdDev
"(37, 15)",brba_median_wet
"(35, 16)",brightness_median
"(2, 17)",brightness_median_dry
"(29, 20)",bsi_median_1
"(12, 22)",cvi_median
"(1, 23)",cvi_median_dry
"(5, 24)",cvi_median_wet
"(28, 25)",dswi5_median
"(40, 26)",dswi5_median_dry
"(11, 27)",dswi5_median_wet
"(25, 28)",evi_median
"(26, 29)",evi_median_dry
"(9, 30)",evi_median_wet
"(15, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(30, 33)",gcvi_median_wet
"(23, 35)",gemi_median_dry
"(10, 37)",gli_median
"(1, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(22, 41)",green_median_dry
"(44, 43)",green_stdDev
"(4, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(1, 48)",iia_median
"(14, 49)",iia_median_dry
"(21, 50)",iia_median_wet
"(38, 51)",lswi_median
"(34, 53)",lswi_median_wet
"(1, 60)",ndvi_median
"(17, 62)",ndvi_median_wet
"(24, 63)",ndwi_median
"(31, 69)",nir_median_dry_contrast
"(1, 72)",osavi_median
"(7, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(1, 77)",ratio_median_wet
"(32, 78)",red_median
"(1, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(20, 82)",red_median_wet
"(3, 83)",red_stdDev
"(1, 84)",ri_median
"(1, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(1, 87)",rvi_median
"(8, 89)",rvi_median_wet
"(16, 90)",shape_median
"(1, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(41, 94)",swir1_median
"(6, 95)",swir1_median_dry
"(43, 96)",swir1_median_wet
"(45, 98)",swir2_median
"(36, 100)",swir2_median_wet
"(1, 102)",ui_median
"(33, 104)",ui_median_wet
"(42, 105)",wetness_median
"(19, 106)",wetness_median_dry
