ranking,features
"(26, 2)",afvi_median_wet
"(29, 3)",avi_median
"(44, 4)",avi_median_dry
"(2, 7)",awei_median_dry
"(51, 8)",awei_median_wet
"(13, 9)",blue_median
"(10, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(35, 15)",brba_median_wet
"(20, 16)",brightness_median
"(24, 17)",brightness_median_dry
"(40, 18)",brightness_median_wet
"(50, 22)",cvi_median
"(4, 24)",cvi_median_wet
"(14, 25)",dswi5_median
"(8, 26)",dswi5_median_dry
"(43, 27)",dswi5_median_wet
"(16, 28)",evi_median
"(37, 29)",evi_median_dry
"(11, 30)",evi_median_wet
"(9, 31)",gcvi_median
"(1, 33)",gcvi_median_wet
"(56, 36)",gemi_median_wet
"(3, 37)",gli_median
"(12, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(52, 41)",green_median_dry
"(41, 42)",green_median_wet
"(7, 43)",green_stdDev
"(42, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(59, 47)",hillshade
"(1, 50)",iia_median_wet
"(54, 54)",mbi_median
"(25, 55)",mbi_median_dry
"(15, 56)",mbi_median_wet
"(48, 61)",ndvi_median_dry
"(23, 62)",ndvi_median_wet
"(46, 68)",nir_median_dry
"(39, 70)",nir_median_wet
"(62, 72)",osavi_median
"(28, 74)",osavi_median_wet
"(58, 75)",ratio_median
"(49, 76)",ratio_median_dry
"(27, 77)",ratio_median_wet
"(38, 80)",red_median_dry
"(30, 81)",red_median_dry_contrast
"(18, 82)",red_median_wet
"(33, 83)",red_stdDev
"(32, 84)",ri_median
"(60, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(47, 87)",rvi_median
"(45, 88)",rvi_median_1
"(6, 89)",rvi_median_wet
"(1, 90)",shape_median
"(21, 91)",shape_median_dry
"(55, 92)",shape_median_wet
"(57, 94)",swir1_median
"(53, 95)",swir1_median_dry
"(5, 96)",swir1_median_wet
"(61, 98)",swir2_median
"(34, 99)",swir2_median_dry
"(31, 100)",swir2_median_wet
"(19, 101)",swir2_stdDev
"(36, 105)",wetness_median
"(22, 106)",wetness_median_dry
"(17, 107)",wetness_median_wet
