ranking,features
"(19, 1)",afvi_median_dry
"(3, 2)",afvi_median_wet
"(37, 3)",avi_median
"(14, 5)",avi_median_wet
"(25, 6)",awei_median
"(2, 7)",awei_median_dry
"(34, 8)",awei_median_wet
"(1, 9)",blue_median
"(23, 11)",blue_median_wet
"(60, 12)",blue_stdDev
"(17, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(62, 22)",cvi_median
"(51, 24)",cvi_median_wet
"(40, 25)",dswi5_median
"(46, 27)",dswi5_median_wet
"(57, 28)",evi_median
"(43, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(20, 33)",gcvi_median_wet
"(5, 34)",gemi_median
"(24, 35)",gemi_median_dry
"(9, 36)",gemi_median_wet
"(39, 37)",gli_median
"(48, 40)",green_median
"(10, 42)",green_median_wet
"(15, 44)",gvmi_median
"(55, 45)",gvmi_median_dry
"(1, 48)",iia_median
"(42, 50)",iia_median_wet
"(27, 51)",lswi_median
"(26, 53)",lswi_median_wet
"(53, 54)",mbi_median
"(54, 59)",nddi_median_wet
"(6, 60)",ndvi_median
"(47, 61)",ndvi_median_dry
"(12, 62)",ndvi_median_wet
"(50, 64)",ndwi_median_dry
"(33, 65)",ndwi_median_wet
"(45, 68)",nir_median_dry
"(52, 69)",nir_median_dry_contrast
"(44, 70)",nir_median_wet
"(36, 72)",osavi_median
"(16, 73)",osavi_median_dry
"(41, 74)",osavi_median_wet
"(30, 75)",ratio_median
"(59, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(22, 78)",red_median
"(7, 80)",red_median_dry
"(49, 81)",red_median_dry_contrast
"(21, 82)",red_median_wet
"(28, 83)",red_stdDev
"(1, 84)",ri_median
"(38, 86)",ri_median_wet
"(31, 87)",rvi_median
"(8, 88)",rvi_median_1
"(18, 89)",rvi_median_wet
"(58, 90)",shape_median
"(4, 94)",swir1_median
"(13, 95)",swir1_median_dry
"(35, 96)",swir1_median_wet
"(11, 98)",swir2_median
"(56, 99)",swir2_median_dry
"(1, 100)",swir2_median_wet
"(61, 101)",swir2_stdDev
"(29, 104)",ui_median_wet
"(32, 106)",wetness_median_dry
