ranking,features
"(1, 3)",avi_median
"(62, 4)",avi_median_dry
"(15, 5)",avi_median_wet
"(23, 8)",awei_median_wet
"(48, 9)",blue_median
"(5, 10)",blue_median_dry
"(49, 11)",blue_median_wet
"(28, 12)",blue_stdDev
"(10, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(32, 22)",cvi_median
"(52, 23)",cvi_median_dry
"(36, 24)",cvi_median_wet
"(17, 25)",dswi5_median
"(37, 26)",dswi5_median_dry
"(54, 27)",dswi5_median_wet
"(25, 28)",evi_median
"(46, 29)",evi_median_dry
"(6, 30)",evi_median_wet
"(38, 31)",gcvi_median
"(47, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(26, 35)",gemi_median_dry
"(22, 37)",gli_median
"(4, 38)",gli_median_dry
"(1, 40)",green_median
"(14, 41)",green_median_dry
"(31, 42)",green_median_wet
"(43, 47)",hillshade
"(58, 48)",iia_median
"(61, 49)",iia_median_dry
"(3, 50)",iia_median_wet
"(57, 51)",lswi_median
"(39, 53)",lswi_median_wet
"(12, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(55, 64)",ndwi_median_dry
"(27, 65)",ndwi_median_wet
"(7, 66)",nir_median
"(19, 68)",nir_median_dry
"(16, 70)",nir_median_wet
"(51, 71)",nir_stdDev
"(24, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(56, 74)",osavi_median_wet
"(60, 75)",ratio_median
"(8, 76)",ratio_median_dry
"(53, 77)",ratio_median_wet
"(50, 80)",red_median_dry
"(44, 83)",red_stdDev
"(59, 85)",ri_median_dry
"(18, 86)",ri_median_wet
"(45, 87)",rvi_median
"(9, 88)",rvi_median_1
"(30, 89)",rvi_median_wet
"(21, 90)",shape_median
"(1, 91)",shape_median_dry
"(40, 92)",shape_median_wet
"(33, 93)",solpe
"(42, 95)",swir1_median_dry
"(35, 96)",swir1_median_wet
"(13, 97)",swir1_stdDev
"(34, 100)",swir2_median_wet
"(11, 101)",swir2_stdDev
"(41, 104)",ui_median_wet
"(20, 105)",wetness_median
"(29, 106)",wetness_median_dry
"(2, 107)",wetness_median_wet
