ranking,features
"(47, 0)",afvi_median
"(13, 1)",afvi_median_dry
"(60, 3)",avi_median
"(12, 6)",awei_median
"(52, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(1, 10)",blue_median_dry
"(45, 11)",blue_median_wet
"(48, 15)",brba_median_wet
"(24, 16)",brightness_median
"(21, 17)",brightness_median_dry
"(11, 18)",brightness_median_wet
"(20, 19)",bsi_median
"(14, 20)",bsi_median_1
"(40, 21)",bsi_median_2
"(6, 22)",cvi_median
"(10, 24)",cvi_median_wet
"(5, 25)",dswi5_median
"(18, 26)",dswi5_median_dry
"(56, 27)",dswi5_median_wet
"(34, 28)",evi_median
"(53, 29)",evi_median_dry
"(27, 35)",gemi_median_dry
"(41, 37)",gli_median
"(44, 42)",green_median_wet
"(1, 44)",gvmi_median
"(54, 45)",gvmi_median_dry
"(49, 46)",gvmi_median_wet
"(29, 49)",iia_median_dry
"(58, 50)",iia_median_wet
"(28, 51)",lswi_median
"(26, 52)",lswi_median_dry
"(39, 54)",mbi_median
"(1, 55)",mbi_median_dry
"(3, 57)",nddi_median
"(1, 58)",nddi_median_dry
"(51, 59)",nddi_median_wet
"(57, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(43, 63)",ndwi_median
"(36, 64)",ndwi_median_dry
"(33, 68)",nir_median_dry
"(32, 73)",osavi_median_dry
"(25, 74)",osavi_median_wet
"(16, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(46, 77)",ratio_median_wet
"(8, 80)",red_median_dry
"(37, 81)",red_median_dry_contrast
"(9, 82)",red_median_wet
"(17, 83)",red_stdDev
"(59, 84)",ri_median
"(55, 86)",ri_median_wet
"(31, 87)",rvi_median
"(4, 90)",shape_median
"(38, 92)",shape_median_wet
"(23, 95)",swir1_median_dry
"(22, 96)",swir1_median_wet
"(7, 97)",swir1_stdDev
"(35, 99)",swir2_median_dry
"(1, 100)",swir2_median_wet
"(2, 101)",swir2_stdDev
"(30, 102)",ui_median
"(15, 103)",ui_median_dry
"(50, 104)",ui_median_wet
"(42, 106)",wetness_median_dry
"(19, 107)",wetness_median_wet
