ranking,features
"(11, 1)",afvi_median_dry
"(48, 3)",avi_median
"(29, 4)",avi_median_dry
"(49, 5)",avi_median_wet
"(31, 6)",awei_median
"(19, 7)",awei_median_dry
"(7, 8)",awei_median_wet
"(32, 9)",blue_median
"(47, 10)",blue_median_dry
"(12, 11)",blue_median_wet
"(38, 14)",brba_median_dry
"(18, 17)",brightness_median_dry
"(46, 22)",cvi_median
"(1, 24)",cvi_median_wet
"(30, 27)",dswi5_median_wet
"(4, 28)",evi_median
"(13, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(55, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(9, 36)",gemi_median_wet
"(10, 38)",gli_median_dry
"(17, 39)",gli_median_wet
"(40, 40)",green_median
"(14, 43)",green_stdDev
"(8, 45)",gvmi_median_dry
"(43, 46)",gvmi_median_wet
"(25, 48)",iia_median
"(26, 50)",iia_median_wet
"(54, 51)",lswi_median
"(56, 55)",mbi_median_dry
"(16, 58)",nddi_median_dry
"(1, 61)",ndvi_median_dry
"(27, 62)",ndvi_median_wet
"(52, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(35, 66)",nir_median
"(41, 67)",nir_median_contrast
"(24, 69)",nir_median_dry_contrast
"(22, 70)",nir_median_wet
"(51, 71)",nir_stdDev
"(34, 72)",osavi_median
"(5, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(3, 76)",ratio_median_dry
"(15, 77)",ratio_median_wet
"(53, 78)",red_median
"(39, 80)",red_median_dry
"(6, 83)",red_stdDev
"(36, 84)",ri_median
"(28, 85)",ri_median_dry
"(50, 86)",ri_median_wet
"(1, 87)",rvi_median
"(2, 88)",rvi_median_1
"(37, 89)",rvi_median_wet
"(44, 90)",shape_median
"(1, 91)",shape_median_dry
"(21, 92)",shape_median_wet
"(33, 93)",solpe
"(1, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(20, 99)",swir2_median_dry
"(23, 101)",swir2_stdDev
"(42, 103)",ui_median_dry
"(45, 104)",ui_median_wet
