ranking,features
"(56, 0)",afvi_median
"(52, 2)",afvi_median_wet
"(51, 3)",avi_median
"(1, 6)",awei_median
"(9, 7)",awei_median_dry
"(31, 8)",awei_median_wet
"(20, 9)",blue_median
"(30, 10)",blue_median_dry
"(10, 11)",blue_median_wet
"(5, 13)",brba_median
"(1, 14)",brba_median_dry
"(3, 15)",brba_median_wet
"(14, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(48, 19)",bsi_median
"(13, 20)",bsi_median_1
"(1, 21)",bsi_median_2
"(41, 22)",cvi_median
"(38, 27)",dswi5_median_wet
"(16, 28)",evi_median
"(4, 31)",gcvi_median
"(17, 32)",gcvi_median_dry
"(24, 33)",gcvi_median_wet
"(49, 34)",gemi_median
"(7, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(37, 40)",green_median
"(42, 41)",green_median_dry
"(32, 43)",green_stdDev
"(18, 44)",gvmi_median
"(1, 48)",iia_median
"(1, 49)",iia_median_dry
"(54, 50)",iia_median_wet
"(27, 54)",mbi_median
"(40, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(33, 59)",nddi_median_wet
"(35, 61)",ndvi_median_dry
"(26, 62)",ndvi_median_wet
"(1, 64)",ndwi_median_dry
"(15, 65)",ndwi_median_wet
"(45, 71)",nir_stdDev
"(22, 72)",osavi_median
"(53, 73)",osavi_median_dry
"(43, 74)",osavi_median_wet
"(25, 75)",ratio_median
"(2, 77)",ratio_median_wet
"(19, 78)",red_median
"(21, 80)",red_median_dry
"(55, 81)",red_median_dry_contrast
"(1, 84)",ri_median
"(11, 86)",ri_median_wet
"(47, 88)",rvi_median_1
"(28, 89)",rvi_median_wet
"(36, 90)",shape_median
"(29, 91)",shape_median_dry
"(50, 93)",solpe
"(34, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(8, 96)",swir1_median_wet
"(39, 97)",swir1_stdDev
"(23, 99)",swir2_median_dry
"(57, 100)",swir2_median_wet
"(46, 102)",ui_median
"(12, 104)",ui_median_wet
"(44, 105)",wetness_median
"(6, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
