ranking,features
"(15, 1)",afvi_median_dry
"(11, 3)",avi_median
"(1, 4)",avi_median_dry
"(6, 5)",avi_median_wet
"(33, 12)",blue_stdDev
"(1, 13)",brba_median
"(52, 15)",brba_median_wet
"(46, 16)",brightness_median
"(35, 20)",bsi_median_1
"(23, 22)",cvi_median
"(20, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(24, 25)",dswi5_median
"(25, 27)",dswi5_median_wet
"(40, 28)",evi_median
"(2, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(18, 31)",gcvi_median
"(39, 34)",gemi_median
"(31, 35)",gemi_median_dry
"(48, 36)",gemi_median_wet
"(28, 37)",gli_median
"(8, 38)",gli_median_dry
"(13, 39)",gli_median_wet
"(10, 40)",green_median
"(42, 42)",green_median_wet
"(12, 43)",green_stdDev
"(50, 47)",hillshade
"(16, 48)",iia_median
"(29, 51)",lswi_median
"(37, 53)",lswi_median_wet
"(53, 54)",mbi_median
"(17, 56)",mbi_median_wet
"(41, 57)",nddi_median
"(47, 58)",nddi_median_dry
"(1, 60)",ndvi_median
"(27, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(1, 64)",ndwi_median_dry
"(32, 67)",nir_median_contrast
"(1, 69)",nir_median_dry_contrast
"(44, 70)",nir_median_wet
"(22, 72)",osavi_median
"(49, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(14, 76)",ratio_median_dry
"(4, 77)",ratio_median_wet
"(3, 78)",red_median
"(1, 80)",red_median_dry
"(7, 81)",red_median_dry_contrast
"(38, 82)",red_median_wet
"(1, 83)",red_stdDev
"(19, 85)",ri_median_dry
"(26, 87)",rvi_median
"(54, 88)",rvi_median_1
"(5, 89)",rvi_median_wet
"(30, 90)",shape_median
"(1, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(1, 93)",solpe
"(34, 95)",swir1_median_dry
"(21, 97)",swir1_stdDev
"(51, 98)",swir2_median
"(43, 99)",swir2_median_dry
"(45, 101)",swir2_stdDev
"(36, 102)",ui_median
"(9, 103)",ui_median_dry
