ranking,features
"(17, 0)",afvi_median
"(48, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(42, 5)",avi_median_wet
"(6, 6)",awei_median
"(21, 8)",awei_median_wet
"(20, 12)",blue_stdDev
"(55, 15)",brba_median_wet
"(24, 16)",brightness_median
"(56, 17)",brightness_median_dry
"(52, 18)",brightness_median_wet
"(1, 20)",bsi_median_1
"(45, 21)",bsi_median_2
"(1, 29)",evi_median_dry
"(31, 30)",evi_median_wet
"(13, 31)",gcvi_median
"(22, 32)",gcvi_median_dry
"(41, 34)",gemi_median
"(12, 35)",gemi_median_dry
"(29, 36)",gemi_median_wet
"(23, 38)",gli_median_dry
"(40, 39)",gli_median_wet
"(36, 40)",green_median
"(1, 41)",green_median_dry
"(28, 44)",gvmi_median
"(50, 45)",gvmi_median_dry
"(7, 47)",hillshade
"(1, 48)",iia_median
"(51, 49)",iia_median_dry
"(39, 50)",iia_median_wet
"(57, 53)",lswi_median_wet
"(2, 54)",mbi_median
"(1, 56)",mbi_median_wet
"(33, 57)",nddi_median
"(37, 58)",nddi_median_dry
"(47, 59)",nddi_median_wet
"(16, 60)",ndvi_median
"(34, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(14, 64)",ndwi_median_dry
"(4, 66)",nir_median
"(18, 67)",nir_median_contrast
"(8, 68)",nir_median_dry
"(32, 71)",nir_stdDev
"(1, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(9, 75)",ratio_median
"(19, 76)",ratio_median_dry
"(10, 77)",ratio_median_wet
"(54, 79)",red_median_contrast
"(58, 80)",red_median_dry
"(49, 82)",red_median_wet
"(1, 83)",red_stdDev
"(38, 84)",ri_median
"(25, 85)",ri_median_dry
"(27, 86)",ri_median_wet
"(35, 88)",rvi_median_1
"(11, 89)",rvi_median_wet
"(53, 91)",shape_median_dry
"(3, 93)",solpe
"(46, 96)",swir1_median_wet
"(5, 97)",swir1_stdDev
"(26, 98)",swir2_median
"(43, 99)",swir2_median_dry
"(15, 101)",swir2_stdDev
"(44, 102)",ui_median
"(1, 106)",wetness_median_dry
"(30, 107)",wetness_median_wet
