ranking,features
"(17, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(35, 6)",awei_median
"(44, 7)",awei_median_dry
"(4, 8)",awei_median_wet
"(40, 11)",blue_median_wet
"(47, 12)",blue_stdDev
"(37, 13)",brba_median
"(24, 14)",brba_median_dry
"(1, 15)",brba_median_wet
"(1, 16)",brightness_median
"(53, 17)",brightness_median_dry
"(20, 18)",brightness_median_wet
"(41, 19)",bsi_median
"(38, 21)",bsi_median_2
"(30, 22)",cvi_median
"(16, 23)",cvi_median_dry
"(52, 24)",cvi_median_wet
"(1, 26)",dswi5_median_dry
"(50, 28)",evi_median
"(14, 29)",evi_median_dry
"(23, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(27, 33)",gcvi_median_wet
"(13, 34)",gemi_median
"(2, 35)",gemi_median_dry
"(28, 37)",gli_median
"(1, 40)",green_median
"(1, 41)",green_median_dry
"(1, 45)",gvmi_median_dry
"(48, 46)",gvmi_median_wet
"(39, 47)",hillshade
"(25, 48)",iia_median
"(1, 49)",iia_median_dry
"(1, 52)",lswi_median_dry
"(51, 54)",mbi_median
"(1, 56)",mbi_median_wet
"(19, 64)",ndwi_median_dry
"(34, 65)",ndwi_median_wet
"(43, 67)",nir_median_contrast
"(12, 68)",nir_median_dry
"(45, 69)",nir_median_dry_contrast
"(5, 70)",nir_median_wet
"(3, 73)",osavi_median_dry
"(32, 75)",ratio_median
"(21, 76)",ratio_median_dry
"(8, 77)",ratio_median_wet
"(9, 78)",red_median
"(1, 79)",red_median_contrast
"(22, 80)",red_median_dry
"(33, 82)",red_median_wet
"(26, 83)",red_stdDev
"(42, 84)",ri_median
"(46, 85)",ri_median_dry
"(29, 86)",ri_median_wet
"(15, 88)",rvi_median_1
"(7, 90)",shape_median
"(49, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(11, 93)",solpe
"(1, 94)",swir1_median
"(31, 95)",swir1_median_dry
"(18, 96)",swir1_median_wet
"(36, 97)",swir1_stdDev
"(54, 104)",ui_median_wet
"(6, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(10, 107)",wetness_median_wet
