ranking,features
"(44, 0)",afvi_median
"(22, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(23, 6)",awei_median
"(26, 8)",awei_median_wet
"(11, 9)",blue_median
"(27, 11)",blue_median_wet
"(41, 13)",brba_median
"(13, 16)",brightness_median
"(20, 17)",brightness_median_dry
"(42, 18)",brightness_median_wet
"(54, 19)",bsi_median
"(29, 20)",bsi_median_1
"(5, 22)",cvi_median
"(36, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(40, 25)",dswi5_median
"(4, 26)",dswi5_median_dry
"(59, 27)",dswi5_median_wet
"(1, 29)",evi_median_dry
"(43, 30)",evi_median_wet
"(16, 31)",gcvi_median
"(25, 32)",gcvi_median_dry
"(21, 33)",gcvi_median_wet
"(58, 35)",gemi_median_dry
"(39, 36)",gemi_median_wet
"(12, 37)",gli_median
"(14, 39)",gli_median_wet
"(1, 40)",green_median
"(6, 41)",green_median_dry
"(48, 42)",green_median_wet
"(1, 43)",green_stdDev
"(18, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(61, 46)",gvmi_median_wet
"(30, 48)",iia_median
"(9, 49)",iia_median_dry
"(28, 50)",iia_median_wet
"(45, 52)",lswi_median_dry
"(50, 53)",lswi_median_wet
"(7, 56)",mbi_median_wet
"(47, 58)",nddi_median_dry
"(46, 60)",ndvi_median
"(56, 61)",ndvi_median_dry
"(53, 62)",ndvi_median_wet
"(33, 64)",ndwi_median_dry
"(60, 66)",nir_median
"(38, 68)",nir_median_dry
"(34, 70)",nir_median_wet
"(57, 72)",osavi_median
"(2, 80)",red_median_dry
"(55, 81)",red_median_dry_contrast
"(10, 82)",red_median_wet
"(3, 83)",red_stdDev
"(49, 84)",ri_median
"(8, 85)",ri_median_dry
"(52, 86)",ri_median_wet
"(37, 87)",rvi_median
"(15, 90)",shape_median
"(24, 92)",shape_median_wet
"(1, 94)",swir1_median
"(19, 95)",swir1_median_dry
"(17, 96)",swir1_median_wet
"(32, 98)",swir2_median
"(51, 101)",swir2_stdDev
"(35, 103)",ui_median_dry
"(31, 105)",wetness_median
"(62, 107)",wetness_median_wet
