ranking,features
"(1, 0)",afvi_median
"(16, 2)",afvi_median_wet
"(47, 5)",avi_median_wet
"(29, 6)",awei_median
"(9, 8)",awei_median_wet
"(48, 9)",blue_median
"(46, 10)",blue_median_dry
"(56, 12)",blue_stdDev
"(2, 13)",brba_median
"(1, 14)",brba_median_dry
"(25, 15)",brba_median_wet
"(61, 16)",brightness_median
"(41, 18)",brightness_median_wet
"(23, 19)",bsi_median
"(19, 20)",bsi_median_1
"(21, 21)",bsi_median_2
"(50, 23)",cvi_median_dry
"(14, 25)",dswi5_median
"(59, 26)",dswi5_median_dry
"(36, 27)",dswi5_median_wet
"(60, 28)",evi_median
"(18, 30)",evi_median_wet
"(53, 32)",gcvi_median_dry
"(49, 37)",gli_median
"(54, 41)",green_median_dry
"(62, 42)",green_median_wet
"(37, 43)",green_stdDev
"(5, 44)",gvmi_median
"(20, 46)",gvmi_median_wet
"(52, 48)",iia_median
"(45, 49)",iia_median_dry
"(31, 50)",iia_median_wet
"(8, 51)",lswi_median
"(40, 53)",lswi_median_wet
"(42, 54)",mbi_median
"(11, 56)",mbi_median_wet
"(10, 57)",nddi_median
"(15, 59)",nddi_median_wet
"(1, 60)",ndvi_median
"(22, 61)",ndvi_median_dry
"(28, 62)",ndvi_median_wet
"(1, 63)",ndwi_median
"(30, 65)",ndwi_median_wet
"(4, 70)",nir_median_wet
"(6, 71)",nir_stdDev
"(17, 72)",osavi_median
"(57, 73)",osavi_median_dry
"(32, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(33, 76)",ratio_median_dry
"(38, 77)",ratio_median_wet
"(26, 78)",red_median
"(24, 82)",red_median_wet
"(58, 83)",red_stdDev
"(44, 85)",ri_median_dry
"(1, 87)",rvi_median
"(34, 88)",rvi_median_1
"(39, 89)",rvi_median_wet
"(51, 90)",shape_median
"(55, 94)",swir1_median
"(43, 95)",swir1_median_dry
"(7, 96)",swir1_median_wet
"(12, 98)",swir2_median
"(3, 100)",swir2_median_wet
"(1, 102)",ui_median
"(35, 104)",ui_median_wet
"(27, 105)",wetness_median
"(13, 107)",wetness_median_wet
