ranking,features
"(29, 0)",afvi_median
"(35, 4)",avi_median_dry
"(34, 5)",avi_median_wet
"(6, 6)",awei_median
"(1, 7)",awei_median_dry
"(5, 8)",awei_median_wet
"(45, 9)",blue_median
"(1, 10)",blue_median_dry
"(33, 11)",blue_median_wet
"(48, 13)",brba_median
"(23, 16)",brightness_median
"(24, 17)",brightness_median_dry
"(38, 18)",brightness_median_wet
"(55, 19)",bsi_median
"(62, 20)",bsi_median_1
"(52, 21)",bsi_median_2
"(31, 22)",cvi_median
"(13, 24)",cvi_median_wet
"(10, 25)",dswi5_median
"(9, 26)",dswi5_median_dry
"(1, 27)",dswi5_median_wet
"(15, 28)",evi_median
"(37, 29)",evi_median_dry
"(11, 30)",evi_median_wet
"(49, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(60, 34)",gemi_median
"(44, 35)",gemi_median_dry
"(1, 36)",gemi_median_wet
"(7, 37)",gli_median
"(58, 39)",gli_median_wet
"(36, 41)",green_median_dry
"(47, 42)",green_median_wet
"(46, 43)",green_stdDev
"(40, 44)",gvmi_median
"(3, 46)",gvmi_median_wet
"(21, 47)",hillshade
"(53, 48)",iia_median
"(2, 50)",iia_median_wet
"(27, 52)",lswi_median_dry
"(20, 53)",lswi_median_wet
"(17, 54)",mbi_median
"(42, 55)",mbi_median_dry
"(32, 56)",mbi_median_wet
"(30, 61)",ndvi_median_dry
"(56, 62)",ndvi_median_wet
"(41, 65)",ndwi_median_wet
"(43, 66)",nir_median
"(57, 68)",nir_median_dry
"(18, 73)",osavi_median_dry
"(12, 74)",osavi_median_wet
"(54, 76)",ratio_median_dry
"(61, 77)",ratio_median_wet
"(50, 80)",red_median_dry
"(4, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(8, 90)",shape_median
"(22, 93)",solpe
"(39, 94)",swir1_median
"(25, 95)",swir1_median_dry
"(16, 96)",swir1_median_wet
"(14, 97)",swir1_stdDev
"(1, 98)",swir2_median
"(26, 102)",ui_median
"(51, 103)",ui_median_dry
"(59, 105)",wetness_median
"(19, 106)",wetness_median_dry
"(28, 107)",wetness_median_wet
