ranking,features
"(54, 1)",afvi_median_dry
"(34, 2)",afvi_median_wet
"(50, 3)",avi_median
"(1, 4)",avi_median_dry
"(7, 6)",awei_median
"(1, 7)",awei_median_dry
"(18, 8)",awei_median_wet
"(57, 11)",blue_median_wet
"(39, 12)",blue_stdDev
"(49, 17)",brightness_median_dry
"(37, 22)",cvi_median
"(9, 23)",cvi_median_dry
"(23, 24)",cvi_median_wet
"(46, 25)",dswi5_median
"(28, 26)",dswi5_median_dry
"(33, 27)",dswi5_median_wet
"(27, 28)",evi_median
"(1, 29)",evi_median_dry
"(19, 30)",evi_median_wet
"(48, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(38, 36)",gemi_median_wet
"(26, 37)",gli_median
"(3, 38)",gli_median_dry
"(6, 39)",gli_median_wet
"(2, 43)",green_stdDev
"(56, 44)",gvmi_median
"(16, 45)",gvmi_median_dry
"(51, 46)",gvmi_median_wet
"(29, 48)",iia_median
"(17, 49)",iia_median_dry
"(5, 50)",iia_median_wet
"(45, 52)",lswi_median_dry
"(52, 53)",lswi_median_wet
"(8, 60)",ndvi_median
"(13, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(20, 63)",ndwi_median
"(36, 64)",ndwi_median_dry
"(15, 71)",nir_stdDev
"(40, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(25, 75)",ratio_median
"(11, 76)",ratio_median_dry
"(12, 77)",ratio_median_wet
"(31, 83)",red_stdDev
"(35, 84)",ri_median
"(41, 85)",ri_median_dry
"(14, 86)",ri_median_wet
"(30, 87)",rvi_median
"(10, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(22, 90)",shape_median
"(1, 91)",shape_median_dry
"(55, 92)",shape_median_wet
"(44, 93)",solpe
"(4, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(53, 97)",swir1_stdDev
"(21, 98)",swir2_median
"(42, 100)",swir2_median_wet
"(32, 102)",ui_median
"(47, 103)",ui_median_dry
"(24, 104)",ui_median_wet
"(43, 105)",wetness_median
"(1, 106)",wetness_median_dry
