ranking,features
"(28, 0)",afvi_median
"(35, 1)",afvi_median_dry
"(45, 2)",afvi_median_wet
"(39, 4)",avi_median_dry
"(46, 5)",avi_median_wet
"(1, 7)",awei_median_dry
"(52, 9)",blue_median
"(54, 11)",blue_median_wet
"(10, 15)",brba_median_wet
"(30, 18)",brightness_median_wet
"(36, 20)",bsi_median_1
"(43, 21)",bsi_median_2
"(55, 23)",cvi_median_dry
"(20, 24)",cvi_median_wet
"(3, 25)",dswi5_median
"(29, 26)",dswi5_median_dry
"(1, 27)",dswi5_median_wet
"(19, 28)",evi_median
"(22, 29)",evi_median_dry
"(7, 30)",evi_median_wet
"(2, 31)",gcvi_median
"(4, 32)",gcvi_median_dry
"(44, 33)",gcvi_median_wet
"(57, 34)",gemi_median
"(13, 35)",gemi_median_dry
"(14, 36)",gemi_median_wet
"(23, 37)",gli_median
"(1, 38)",gli_median_dry
"(37, 39)",gli_median_wet
"(1, 44)",gvmi_median
"(6, 46)",gvmi_median_wet
"(8, 47)",hillshade
"(1, 48)",iia_median
"(1, 49)",iia_median_dry
"(53, 50)",iia_median_wet
"(11, 51)",lswi_median
"(58, 52)",lswi_median_dry
"(34, 53)",lswi_median_wet
"(17, 54)",mbi_median
"(60, 55)",mbi_median_dry
"(18, 56)",mbi_median_wet
"(51, 57)",nddi_median
"(21, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(15, 63)",ndwi_median
"(27, 64)",ndwi_median_dry
"(24, 65)",ndwi_median_wet
"(59, 67)",nir_median_contrast
"(56, 70)",nir_median_wet
"(38, 71)",nir_stdDev
"(31, 72)",osavi_median
"(16, 73)",osavi_median_dry
"(40, 75)",ratio_median
"(25, 76)",ratio_median_dry
"(48, 77)",ratio_median_wet
"(9, 84)",ri_median
"(1, 85)",ri_median_dry
"(49, 86)",ri_median_wet
"(41, 87)",rvi_median
"(33, 88)",rvi_median_1
"(42, 90)",shape_median
"(1, 91)",shape_median_dry
"(12, 93)",solpe
"(50, 95)",swir1_median_dry
"(47, 99)",swir2_median_dry
"(5, 102)",ui_median
"(26, 103)",ui_median_dry
"(32, 104)",ui_median_wet
