ranking,features
"(10, 1)",afvi_median_dry
"(1, 3)",avi_median
"(1, 4)",avi_median_dry
"(16, 5)",avi_median_wet
"(18, 7)",awei_median_dry
"(25, 8)",awei_median_wet
"(29, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(36, 13)",brba_median
"(2, 14)",brba_median_dry
"(35, 21)",bsi_median_2
"(27, 24)",cvi_median_wet
"(1, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(32, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(33, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(11, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(3, 35)",gemi_median_dry
"(37, 36)",gemi_median_wet
"(26, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(1, 40)",green_median
"(41, 41)",green_median_dry
"(1, 42)",green_median_wet
"(1, 43)",green_stdDev
"(20, 50)",iia_median_wet
"(39, 54)",mbi_median
"(12, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(30, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(9, 62)",ndvi_median_wet
"(17, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(5, 67)",nir_median_contrast
"(23, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(19, 70)",nir_median_wet
"(6, 71)",nir_stdDev
"(38, 73)",osavi_median_dry
"(31, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(24, 76)",ratio_median_dry
"(14, 78)",red_median
"(7, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(1, 83)",red_stdDev
"(8, 85)",ri_median_dry
"(1, 88)",rvi_median_1
"(21, 89)",rvi_median_wet
"(15, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(1, 93)",solpe
"(28, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(13, 97)",swir1_stdDev
"(22, 99)",swir2_median_dry
"(34, 100)",swir2_median_wet
"(1, 103)",ui_median_dry
"(4, 104)",ui_median_wet
"(1, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(40, 107)",wetness_median_wet
