ranking,features
"(56, 2)",afvi_median_wet
"(1, 3)",avi_median
"(5, 5)",avi_median_wet
"(31, 6)",awei_median
"(2, 8)",awei_median_wet
"(40, 9)",blue_median
"(29, 11)",blue_median_wet
"(43, 12)",blue_stdDev
"(46, 15)",brba_median_wet
"(1, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(32, 18)",brightness_median_wet
"(30, 22)",cvi_median
"(53, 23)",cvi_median_dry
"(14, 24)",cvi_median_wet
"(25, 25)",dswi5_median
"(24, 26)",dswi5_median_dry
"(16, 28)",evi_median
"(23, 29)",evi_median_dry
"(3, 30)",evi_median_wet
"(11, 31)",gcvi_median
"(50, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(9, 37)",gli_median
"(1, 38)",gli_median_dry
"(28, 39)",gli_median_wet
"(1, 40)",green_median
"(38, 43)",green_stdDev
"(26, 44)",gvmi_median
"(37, 47)",hillshade
"(54, 48)",iia_median
"(4, 50)",iia_median_wet
"(51, 51)",lswi_median
"(8, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(1, 66)",nir_median
"(6, 68)",nir_median_dry
"(20, 70)",nir_median_wet
"(55, 71)",nir_stdDev
"(21, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(36, 75)",ratio_median
"(17, 76)",ratio_median_dry
"(42, 77)",ratio_median_wet
"(45, 79)",red_median_contrast
"(44, 80)",red_median_dry
"(49, 82)",red_median_wet
"(41, 83)",red_stdDev
"(7, 84)",ri_median
"(27, 85)",ri_median_dry
"(52, 87)",rvi_median
"(1, 88)",rvi_median_1
"(18, 89)",rvi_median_wet
"(1, 90)",shape_median
"(1, 91)",shape_median_dry
"(33, 92)",shape_median_wet
"(19, 93)",solpe
"(12, 94)",swir1_median
"(39, 95)",swir1_median_dry
"(35, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(48, 98)",swir2_median
"(10, 100)",swir2_median_wet
"(22, 101)",swir2_stdDev
"(47, 104)",ui_median_wet
"(13, 105)",wetness_median
"(34, 106)",wetness_median_dry
"(15, 107)",wetness_median_wet
