ranking,features
"(4, 0)",afvi_median
"(1, 2)",afvi_median_wet
"(37, 3)",avi_median
"(27, 4)",avi_median_dry
"(1, 5)",avi_median_wet
"(14, 6)",awei_median
"(1, 10)",blue_median_dry
"(28, 11)",blue_median_wet
"(1, 14)",brba_median_dry
"(18, 18)",brightness_median_wet
"(13, 19)",bsi_median
"(17, 20)",bsi_median_1
"(1, 21)",bsi_median_2
"(34, 22)",cvi_median
"(33, 23)",cvi_median_dry
"(3, 25)",dswi5_median
"(1, 27)",dswi5_median_wet
"(11, 28)",evi_median
"(1, 29)",evi_median_dry
"(29, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(26, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(35, 39)",gli_median_wet
"(12, 40)",green_median
"(1, 41)",green_median_dry
"(1, 44)",gvmi_median
"(5, 45)",gvmi_median_dry
"(36, 46)",gvmi_median_wet
"(1, 48)",iia_median
"(1, 49)",iia_median_dry
"(24, 50)",iia_median_wet
"(1, 51)",lswi_median
"(6, 52)",lswi_median_dry
"(19, 53)",lswi_median_wet
"(1, 54)",mbi_median
"(1, 55)",mbi_median_dry
"(1, 60)",ndvi_median
"(30, 61)",ndvi_median_dry
"(16, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(15, 66)",nir_median
"(32, 67)",nir_median_contrast
"(7, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(1, 71)",nir_stdDev
"(1, 73)",osavi_median_dry
"(1, 75)",ratio_median
"(20, 76)",ratio_median_dry
"(1, 78)",red_median
"(25, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(31, 83)",red_stdDev
"(1, 84)",ri_median
"(1, 85)",ri_median_dry
"(22, 86)",ri_median_wet
"(1, 87)",rvi_median
"(10, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(1, 93)",solpe
"(1, 94)",swir1_median
"(2, 95)",swir1_median_dry
"(21, 98)",swir2_median
"(23, 100)",swir2_median_wet
"(1, 101)",swir2_stdDev
"(9, 102)",ui_median
"(8, 105)",wetness_median
