ranking,features
"(1, 0)",afvi_median
"(26, 3)",avi_median
"(1, 4)",avi_median_dry
"(8, 5)",avi_median_wet
"(24, 6)",awei_median
"(21, 8)",awei_median_wet
"(12, 9)",blue_median
"(19, 10)",blue_median_dry
"(43, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(29, 14)",brba_median_dry
"(1, 15)",brba_median_wet
"(9, 17)",brightness_median_dry
"(7, 19)",bsi_median
"(1, 20)",bsi_median_1
"(38, 25)",dswi5_median
"(28, 27)",dswi5_median_wet
"(35, 28)",evi_median
"(34, 29)",evi_median_dry
"(20, 30)",evi_median_wet
"(4, 31)",gcvi_median
"(30, 32)",gcvi_median_dry
"(1, 34)",gemi_median
"(6, 35)",gemi_median_dry
"(14, 37)",gli_median
"(33, 39)",gli_median_wet
"(32, 40)",green_median
"(16, 43)",green_stdDev
"(42, 46)",gvmi_median_wet
"(13, 47)",hillshade
"(3, 48)",iia_median
"(1, 49)",iia_median_dry
"(40, 50)",iia_median_wet
"(17, 57)",nddi_median
"(27, 58)",nddi_median_dry
"(45, 60)",ndvi_median
"(49, 64)",ndwi_median_dry
"(2, 66)",nir_median
"(22, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(36, 70)",nir_median_wet
"(1, 71)",nir_stdDev
"(5, 72)",osavi_median
"(41, 73)",osavi_median_dry
"(31, 74)",osavi_median_wet
"(39, 75)",ratio_median
"(23, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(46, 81)",red_median_dry_contrast
"(1, 84)",ri_median
"(1, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(10, 87)",rvi_median
"(48, 88)",rvi_median_1
"(50, 89)",rvi_median_wet
"(1, 90)",shape_median
"(1, 92)",shape_median_wet
"(37, 93)",solpe
"(44, 94)",swir1_median
"(47, 95)",swir1_median_dry
"(25, 97)",swir1_stdDev
"(1, 98)",swir2_median
"(1, 99)",swir2_median_dry
"(11, 101)",swir2_stdDev
"(1, 102)",ui_median
"(15, 104)",ui_median_wet
"(18, 106)",wetness_median_dry
