ranking,features
"(1, 1)",afvi_median_dry
"(57, 3)",avi_median
"(44, 4)",avi_median_dry
"(6, 5)",avi_median_wet
"(53, 7)",awei_median_dry
"(59, 8)",awei_median_wet
"(60, 12)",blue_stdDev
"(27, 13)",brba_median
"(13, 15)",brba_median_wet
"(39, 16)",brightness_median
"(45, 17)",brightness_median_dry
"(41, 22)",cvi_median
"(8, 24)",cvi_median_wet
"(46, 27)",dswi5_median_wet
"(61, 29)",evi_median_dry
"(10, 30)",evi_median_wet
"(26, 31)",gcvi_median
"(16, 34)",gemi_median
"(62, 35)",gemi_median_dry
"(48, 36)",gemi_median_wet
"(23, 37)",gli_median
"(7, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(38, 40)",green_median
"(5, 42)",green_median_wet
"(24, 43)",green_stdDev
"(30, 46)",gvmi_median_wet
"(36, 47)",hillshade
"(43, 48)",iia_median
"(14, 49)",iia_median_dry
"(52, 50)",iia_median_wet
"(15, 53)",lswi_median_wet
"(29, 58)",nddi_median_dry
"(1, 60)",ndvi_median
"(49, 61)",ndvi_median_dry
"(9, 62)",ndvi_median_wet
"(2, 64)",ndwi_median_dry
"(56, 65)",ndwi_median_wet
"(22, 69)",nir_median_dry_contrast
"(35, 70)",nir_median_wet
"(12, 72)",osavi_median
"(40, 73)",osavi_median_dry
"(17, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(19, 76)",ratio_median_dry
"(28, 77)",ratio_median_wet
"(11, 78)",red_median
"(54, 79)",red_median_contrast
"(25, 80)",red_median_dry
"(31, 82)",red_median_wet
"(1, 83)",red_stdDev
"(20, 84)",ri_median
"(47, 85)",ri_median_dry
"(1, 87)",rvi_median
"(42, 88)",rvi_median_1
"(58, 89)",rvi_median_wet
"(32, 90)",shape_median
"(3, 91)",shape_median_dry
"(4, 92)",shape_median_wet
"(18, 93)",solpe
"(50, 97)",swir1_stdDev
"(33, 98)",swir2_median
"(34, 101)",swir2_stdDev
"(21, 102)",ui_median
"(1, 103)",ui_median_dry
"(55, 104)",ui_median_wet
"(37, 105)",wetness_median
"(51, 106)",wetness_median_dry
