ranking,features
"(19, 0)",afvi_median
"(3, 1)",afvi_median_dry
"(62, 2)",afvi_median_wet
"(11, 6)",awei_median
"(1, 7)",awei_median_dry
"(49, 8)",awei_median_wet
"(7, 9)",blue_median
"(52, 10)",blue_median_dry
"(43, 13)",brba_median
"(18, 15)",brba_median_wet
"(37, 16)",brightness_median
"(30, 17)",brightness_median_dry
"(1, 19)",bsi_median
"(8, 20)",bsi_median_1
"(1, 21)",bsi_median_2
"(1, 22)",cvi_median
"(29, 23)",cvi_median_dry
"(2, 24)",cvi_median_wet
"(16, 25)",dswi5_median
"(36, 26)",dswi5_median_dry
"(45, 28)",evi_median
"(22, 31)",gcvi_median
"(56, 37)",gli_median
"(23, 38)",gli_median_dry
"(20, 40)",green_median
"(35, 41)",green_median_dry
"(60, 42)",green_median_wet
"(12, 44)",gvmi_median
"(14, 45)",gvmi_median_dry
"(31, 46)",gvmi_median_wet
"(54, 48)",iia_median
"(57, 50)",iia_median_wet
"(46, 52)",lswi_median_dry
"(32, 57)",nddi_median
"(27, 58)",nddi_median_dry
"(15, 59)",nddi_median_wet
"(50, 60)",ndvi_median
"(21, 61)",ndvi_median_dry
"(17, 63)",ndwi_median
"(1, 64)",ndwi_median_dry
"(34, 65)",ndwi_median_wet
"(47, 66)",nir_median
"(53, 68)",nir_median_dry
"(40, 71)",nir_stdDev
"(61, 73)",osavi_median_dry
"(55, 75)",ratio_median
"(24, 76)",ratio_median_dry
"(59, 78)",red_median
"(41, 80)",red_median_dry
"(33, 84)",ri_median
"(42, 86)",ri_median_wet
"(39, 89)",rvi_median_wet
"(38, 91)",shape_median_dry
"(25, 92)",shape_median_wet
"(51, 93)",solpe
"(6, 94)",swir1_median
"(4, 95)",swir1_median_dry
"(48, 96)",swir1_median_wet
"(5, 97)",swir1_stdDev
"(13, 98)",swir2_median
"(10, 99)",swir2_median_dry
"(28, 100)",swir2_median_wet
"(9, 101)",swir2_stdDev
"(26, 102)",ui_median
"(1, 103)",ui_median_dry
"(58, 104)",ui_median_wet
"(44, 105)",wetness_median
"(1, 106)",wetness_median_dry
