ranking,features
"(60, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(62, 5)",avi_median_wet
"(27, 8)",awei_median_wet
"(28, 9)",blue_median
"(24, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(57, 13)",brba_median
"(12, 16)",brightness_median
"(34, 17)",brightness_median_dry
"(37, 20)",bsi_median_1
"(10, 22)",cvi_median
"(16, 23)",cvi_median_dry
"(2, 24)",cvi_median_wet
"(4, 25)",dswi5_median
"(8, 26)",dswi5_median_dry
"(53, 27)",dswi5_median_wet
"(42, 28)",evi_median
"(1, 29)",evi_median_dry
"(31, 31)",gcvi_median
"(17, 32)",gcvi_median_dry
"(9, 33)",gcvi_median_wet
"(48, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(32, 37)",gli_median
"(13, 39)",gli_median_wet
"(1, 40)",green_median
"(3, 41)",green_median_dry
"(30, 42)",green_median_wet
"(61, 44)",gvmi_median
"(22, 45)",gvmi_median_dry
"(14, 49)",iia_median_dry
"(33, 50)",iia_median_wet
"(6, 52)",lswi_median_dry
"(40, 53)",lswi_median_wet
"(7, 56)",mbi_median_wet
"(41, 58)",nddi_median_dry
"(44, 61)",ndvi_median_dry
"(56, 62)",ndvi_median_wet
"(54, 65)",ndwi_median_wet
"(39, 66)",nir_median
"(5, 68)",nir_median_dry
"(46, 69)",nir_median_dry_contrast
"(36, 70)",nir_median_wet
"(58, 72)",osavi_median
"(38, 73)",osavi_median_dry
"(59, 74)",osavi_median_wet
"(25, 75)",ratio_median
"(20, 76)",ratio_median_dry
"(29, 77)",ratio_median_wet
"(1, 80)",red_median_dry
"(55, 81)",red_median_dry_contrast
"(35, 83)",red_stdDev
"(47, 85)",ri_median_dry
"(43, 86)",ri_median_wet
"(45, 87)",rvi_median
"(18, 88)",rvi_median_1
"(49, 89)",rvi_median_wet
"(11, 90)",shape_median
"(23, 92)",shape_median_wet
"(1, 94)",swir1_median
"(19, 95)",swir1_median_dry
"(21, 96)",swir1_median_wet
"(51, 99)",swir2_median_dry
"(52, 103)",ui_median_dry
"(50, 105)",wetness_median
"(26, 106)",wetness_median_dry
"(15, 107)",wetness_median_wet
