ranking,features
"(17, 2)",afvi_median_wet
"(55, 4)",avi_median_dry
"(52, 5)",avi_median_wet
"(11, 6)",awei_median
"(22, 7)",awei_median_dry
"(12, 8)",awei_median_wet
"(49, 12)",blue_stdDev
"(45, 17)",brightness_median_dry
"(33, 22)",cvi_median
"(14, 23)",cvi_median_dry
"(19, 24)",cvi_median_wet
"(37, 26)",dswi5_median_dry
"(21, 28)",evi_median
"(9, 29)",evi_median_dry
"(13, 30)",evi_median_wet
"(39, 31)",gcvi_median
"(40, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(32, 34)",gemi_median
"(59, 36)",gemi_median_wet
"(41, 37)",gli_median
"(1, 38)",gli_median_dry
"(7, 43)",green_stdDev
"(31, 45)",gvmi_median_dry
"(34, 46)",gvmi_median_wet
"(25, 47)",hillshade
"(44, 48)",iia_median
"(42, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(35, 53)",lswi_median_wet
"(58, 55)",mbi_median_dry
"(47, 57)",nddi_median
"(51, 59)",nddi_median_wet
"(20, 60)",ndvi_median
"(18, 61)",ndvi_median_dry
"(8, 62)",ndvi_median_wet
"(61, 63)",ndwi_median
"(53, 64)",ndwi_median_dry
"(54, 65)",ndwi_median_wet
"(62, 66)",nir_median
"(38, 71)",nir_stdDev
"(27, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(2, 75)",ratio_median
"(24, 76)",ratio_median_dry
"(57, 80)",red_median_dry
"(5, 83)",red_stdDev
"(28, 84)",ri_median
"(29, 85)",ri_median_dry
"(48, 86)",ri_median_wet
"(6, 87)",rvi_median
"(36, 88)",rvi_median_1
"(30, 89)",rvi_median_wet
"(56, 90)",shape_median
"(3, 91)",shape_median_dry
"(46, 93)",solpe
"(1, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(4, 96)",swir1_median_wet
"(23, 98)",swir2_median
"(15, 99)",swir2_median_dry
"(60, 100)",swir2_median_wet
"(26, 102)",ui_median
"(50, 103)",ui_median_dry
"(16, 104)",ui_median_wet
"(1, 106)",wetness_median_dry
"(43, 107)",wetness_median_wet
