ranking,features
"(58, 0)",afvi_median
"(49, 1)",afvi_median_dry
"(15, 2)",afvi_median_wet
"(24, 3)",avi_median
"(22, 4)",avi_median_dry
"(50, 5)",avi_median_wet
"(44, 6)",awei_median
"(5, 7)",awei_median_dry
"(18, 8)",awei_median_wet
"(60, 11)",blue_median_wet
"(42, 12)",blue_stdDev
"(52, 22)",cvi_median
"(9, 23)",cvi_median_dry
"(21, 24)",cvi_median_wet
"(40, 26)",dswi5_median_dry
"(48, 27)",dswi5_median_wet
"(10, 28)",evi_median
"(20, 29)",evi_median_dry
"(19, 30)",evi_median_wet
"(54, 31)",gcvi_median
"(41, 32)",gcvi_median_dry
"(35, 33)",gcvi_median_wet
"(36, 34)",gemi_median
"(27, 37)",gli_median
"(2, 38)",gli_median_dry
"(13, 43)",green_stdDev
"(53, 44)",gvmi_median
"(29, 45)",gvmi_median_dry
"(45, 46)",gvmi_median_wet
"(23, 48)",iia_median
"(7, 50)",iia_median_wet
"(57, 52)",lswi_median_dry
"(28, 53)",lswi_median_wet
"(61, 54)",mbi_median
"(56, 59)",nddi_median_wet
"(3, 60)",ndvi_median
"(32, 61)",ndvi_median_dry
"(37, 62)",ndvi_median_wet
"(55, 63)",ndwi_median
"(43, 64)",ndwi_median_dry
"(33, 65)",ndwi_median_wet
"(34, 71)",nir_stdDev
"(46, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(8, 74)",osavi_median_wet
"(12, 75)",ratio_median
"(31, 76)",ratio_median_dry
"(16, 77)",ratio_median_wet
"(11, 83)",red_stdDev
"(38, 84)",ri_median
"(14, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(4, 87)",rvi_median
"(17, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(62, 90)",shape_median
"(6, 91)",shape_median_dry
"(47, 93)",solpe
"(1, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(25, 98)",swir2_median
"(59, 99)",swir2_median_dry
"(39, 102)",ui_median
"(51, 103)",ui_median_dry
"(26, 104)",ui_median_wet
"(30, 105)",wetness_median
"(1, 106)",wetness_median_dry
