ranking,features
"(53, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(54, 5)",avi_median_wet
"(8, 7)",awei_median_dry
"(55, 9)",blue_median
"(58, 10)",blue_median_dry
"(17, 11)",blue_median_wet
"(38, 15)",brba_median_wet
"(1, 16)",brightness_median
"(10, 17)",brightness_median_dry
"(28, 18)",brightness_median_wet
"(47, 19)",bsi_median
"(45, 20)",bsi_median_1
"(62, 21)",bsi_median_2
"(2, 22)",cvi_median
"(11, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(39, 25)",dswi5_median
"(4, 26)",dswi5_median_dry
"(1, 29)",evi_median_dry
"(56, 30)",evi_median_wet
"(6, 31)",gcvi_median
"(22, 32)",gcvi_median_dry
"(36, 33)",gcvi_median_wet
"(52, 34)",gemi_median
"(24, 35)",gemi_median_dry
"(35, 37)",gli_median
"(50, 39)",gli_median_wet
"(1, 40)",green_median
"(5, 41)",green_median_dry
"(33, 42)",green_median_wet
"(1, 43)",green_stdDev
"(37, 44)",gvmi_median
"(3, 45)",gvmi_median_dry
"(14, 48)",iia_median
"(34, 49)",iia_median_dry
"(16, 50)",iia_median_wet
"(29, 52)",lswi_median_dry
"(59, 53)",lswi_median_wet
"(27, 56)",mbi_median_wet
"(60, 58)",nddi_median_dry
"(40, 62)",ndvi_median_wet
"(26, 68)",nir_median_dry
"(43, 70)",nir_median_wet
"(57, 71)",nir_stdDev
"(32, 73)",osavi_median_dry
"(61, 76)",ratio_median_dry
"(51, 77)",ratio_median_wet
"(18, 78)",red_median
"(15, 79)",red_median_contrast
"(7, 80)",red_median_dry
"(31, 82)",red_median_wet
"(12, 83)",red_stdDev
"(44, 85)",ri_median_dry
"(9, 86)",ri_median_wet
"(21, 88)",rvi_median_1
"(41, 89)",rvi_median_wet
"(25, 90)",shape_median
"(42, 92)",shape_median_wet
"(48, 93)",solpe
"(1, 94)",swir1_median
"(49, 95)",swir1_median_dry
"(23, 96)",swir1_median_wet
"(46, 99)",swir2_median_dry
"(30, 100)",swir2_median_wet
"(20, 105)",wetness_median
"(19, 106)",wetness_median_dry
"(13, 107)",wetness_median_wet
