ranking,features
"(56, 0)",afvi_median
"(10, 1)",afvi_median_dry
"(1, 2)",afvi_median_wet
"(53, 4)",avi_median_dry
"(9, 5)",avi_median_wet
"(26, 6)",awei_median
"(51, 7)",awei_median_dry
"(2, 9)",blue_median
"(11, 10)",blue_median_dry
"(43, 12)",blue_stdDev
"(21, 13)",brba_median
"(29, 17)",brightness_median_dry
"(59, 20)",bsi_median_1
"(30, 21)",bsi_median_2
"(39, 22)",cvi_median
"(35, 25)",dswi5_median
"(1, 26)",dswi5_median_dry
"(19, 27)",dswi5_median_wet
"(44, 28)",evi_median
"(34, 29)",evi_median_dry
"(60, 32)",gcvi_median_dry
"(17, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(13, 35)",gemi_median_dry
"(46, 36)",gemi_median_wet
"(5, 37)",gli_median
"(36, 38)",gli_median_dry
"(4, 41)",green_median_dry
"(41, 42)",green_median_wet
"(1, 43)",green_stdDev
"(54, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(6, 46)",gvmi_median_wet
"(32, 48)",iia_median
"(20, 50)",iia_median_wet
"(28, 51)",lswi_median
"(3, 52)",lswi_median_dry
"(7, 53)",lswi_median_wet
"(16, 56)",mbi_median_wet
"(45, 57)",nddi_median
"(42, 58)",nddi_median_dry
"(1, 59)",nddi_median_wet
"(33, 60)",ndvi_median
"(57, 63)",ndwi_median
"(8, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(27, 70)",nir_median_wet
"(40, 71)",nir_stdDev
"(55, 72)",osavi_median
"(48, 73)",osavi_median_dry
"(14, 75)",ratio_median
"(25, 76)",ratio_median_dry
"(49, 80)",red_median_dry
"(12, 86)",ri_median_wet
"(22, 87)",rvi_median
"(23, 90)",shape_median
"(58, 92)",shape_median_wet
"(37, 93)",solpe
"(38, 95)",swir1_median_dry
"(52, 96)",swir1_median_wet
"(15, 99)",swir2_median_dry
"(47, 100)",swir2_median_wet
"(24, 102)",ui_median
"(18, 103)",ui_median_dry
"(1, 104)",ui_median_wet
"(50, 105)",wetness_median
"(31, 106)",wetness_median_dry
