ranking,features
"(42, 0)",afvi_median
"(9, 2)",afvi_median_wet
"(12, 3)",avi_median
"(1, 4)",avi_median_dry
"(49, 5)",avi_median_wet
"(23, 6)",awei_median
"(1, 7)",awei_median_dry
"(40, 8)",awei_median_wet
"(43, 11)",blue_median_wet
"(51, 15)",brba_median_wet
"(41, 16)",brightness_median
"(14, 17)",brightness_median_dry
"(1, 18)",brightness_median_wet
"(1, 19)",bsi_median
"(1, 20)",bsi_median_1
"(1, 21)",bsi_median_2
"(18, 25)",dswi5_median
"(5, 27)",dswi5_median_wet
"(13, 28)",evi_median
"(53, 29)",evi_median_dry
"(52, 30)",evi_median_wet
"(38, 31)",gcvi_median
"(15, 32)",gcvi_median_dry
"(24, 33)",gcvi_median_wet
"(2, 34)",gemi_median
"(6, 35)",gemi_median_dry
"(47, 36)",gemi_median_wet
"(4, 37)",gli_median
"(29, 40)",green_median
"(44, 41)",green_median_dry
"(54, 42)",green_median_wet
"(1, 44)",gvmi_median
"(1, 46)",gvmi_median_wet
"(1, 48)",iia_median
"(39, 49)",iia_median_dry
"(25, 50)",iia_median_wet
"(19, 51)",lswi_median
"(27, 52)",lswi_median_dry
"(1, 53)",lswi_median_wet
"(48, 54)",mbi_median
"(37, 56)",mbi_median_wet
"(34, 57)",nddi_median
"(46, 59)",nddi_median_wet
"(55, 61)",ndvi_median_dry
"(45, 62)",ndvi_median_wet
"(3, 65)",ndwi_median_wet
"(26, 66)",nir_median
"(8, 68)",nir_median_dry
"(10, 70)",nir_median_wet
"(17, 73)",osavi_median_dry
"(35, 76)",ratio_median_dry
"(33, 78)",red_median
"(22, 80)",red_median_dry
"(28, 82)",red_median_wet
"(56, 83)",red_stdDev
"(21, 84)",ri_median
"(36, 85)",ri_median_dry
"(11, 86)",ri_median_wet
"(50, 88)",rvi_median_1
"(7, 90)",shape_median
"(31, 93)",solpe
"(30, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(1, 100)",swir2_median_wet
"(32, 102)",ui_median
"(20, 104)",ui_median_wet
"(16, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
