ranking,features
"(1, 0)",afvi_median
"(1, 1)",afvi_median_dry
"(1, 3)",avi_median
"(3, 4)",avi_median_dry
"(51, 5)",avi_median_wet
"(31, 6)",awei_median
"(7, 7)",awei_median_dry
"(18, 8)",awei_median_wet
"(55, 10)",blue_median_dry
"(12, 12)",blue_stdDev
"(47, 13)",brba_median
"(27, 16)",brightness_median
"(2, 17)",brightness_median_dry
"(42, 18)",brightness_median_wet
"(30, 23)",cvi_median_dry
"(45, 24)",cvi_median_wet
"(34, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(16, 30)",evi_median_wet
"(33, 33)",gcvi_median_wet
"(15, 40)",green_median
"(49, 41)",green_median_dry
"(43, 42)",green_median_wet
"(8, 43)",green_stdDev
"(1, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(29, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(1, 57)",nddi_median
"(1, 60)",ndvi_median
"(5, 62)",ndvi_median_wet
"(53, 63)",ndwi_median
"(40, 64)",ndwi_median_dry
"(52, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(26, 67)",nir_median_contrast
"(32, 69)",nir_median_dry_contrast
"(10, 71)",nir_stdDev
"(46, 72)",osavi_median
"(44, 73)",osavi_median_dry
"(38, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(4, 76)",ratio_median_dry
"(17, 77)",ratio_median_wet
"(39, 78)",red_median
"(20, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(9, 81)",red_median_dry_contrast
"(11, 82)",red_median_wet
"(19, 83)",red_stdDev
"(41, 84)",ri_median
"(23, 85)",ri_median_dry
"(48, 87)",rvi_median
"(14, 88)",rvi_median_1
"(54, 89)",rvi_median_wet
"(25, 91)",shape_median_dry
"(13, 92)",shape_median_wet
"(21, 94)",swir1_median
"(28, 95)",swir1_median_dry
"(50, 97)",swir1_stdDev
"(36, 99)",swir2_median_dry
"(37, 100)",swir2_median_wet
"(24, 101)",swir2_stdDev
"(35, 103)",ui_median_dry
"(22, 104)",ui_median_wet
"(1, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(6, 107)",wetness_median_wet
