ranking,features
"(56, 0)",afvi_median
"(52, 1)",afvi_median_dry
"(36, 3)",avi_median
"(2, 4)",avi_median_dry
"(49, 5)",avi_median_wet
"(27, 8)",awei_median_wet
"(31, 9)",blue_median
"(43, 10)",blue_median_dry
"(46, 11)",blue_median_wet
"(1, 14)",brba_median_dry
"(15, 15)",brba_median_wet
"(23, 16)",brightness_median
"(19, 18)",brightness_median_wet
"(32, 23)",cvi_median_dry
"(21, 24)",cvi_median_wet
"(57, 27)",dswi5_median_wet
"(22, 28)",evi_median
"(1, 29)",evi_median_dry
"(16, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(24, 33)",gcvi_median_wet
"(58, 34)",gemi_median
"(12, 35)",gemi_median_dry
"(11, 37)",gli_median
"(18, 39)",gli_median_wet
"(47, 40)",green_median
"(35, 41)",green_median_dry
"(50, 42)",green_median_wet
"(1, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(60, 52)",lswi_median_dry
"(41, 56)",mbi_median_wet
"(40, 58)",nddi_median_dry
"(61, 60)",ndvi_median
"(28, 61)",ndvi_median_dry
"(9, 62)",ndvi_median_wet
"(55, 63)",ndwi_median
"(34, 66)",nir_median
"(14, 67)",nir_median_contrast
"(8, 68)",nir_median_dry
"(5, 69)",nir_median_dry_contrast
"(10, 72)",osavi_median
"(4, 73)",osavi_median_dry
"(54, 74)",osavi_median_wet
"(44, 75)",ratio_median
"(38, 76)",ratio_median_dry
"(37, 77)",ratio_median_wet
"(45, 78)",red_median
"(7, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(48, 82)",red_median_wet
"(26, 83)",red_stdDev
"(3, 85)",ri_median_dry
"(33, 86)",ri_median_wet
"(42, 87)",rvi_median
"(20, 88)",rvi_median_1
"(6, 89)",rvi_median_wet
"(39, 90)",shape_median
"(1, 92)",shape_median_wet
"(25, 93)",solpe
"(62, 95)",swir1_median_dry
"(51, 96)",swir1_median_wet
"(53, 100)",swir2_median_wet
"(59, 102)",ui_median
"(30, 103)",ui_median_dry
"(13, 105)",wetness_median
"(29, 106)",wetness_median_dry
"(17, 107)",wetness_median_wet
