ranking,features
"(1, 2)",afvi_median_wet
"(33, 3)",avi_median
"(57, 5)",avi_median_wet
"(27, 6)",awei_median
"(22, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(1, 9)",blue_median
"(44, 11)",blue_median_wet
"(46, 12)",blue_stdDev
"(54, 13)",brba_median
"(60, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(39, 21)",bsi_median_2
"(35, 24)",cvi_median_wet
"(6, 25)",dswi5_median
"(20, 27)",dswi5_median_wet
"(48, 28)",evi_median
"(55, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(1, 34)",gemi_median
"(18, 35)",gemi_median_dry
"(12, 36)",gemi_median_wet
"(36, 40)",green_median
"(58, 41)",green_median_dry
"(4, 42)",green_median_wet
"(10, 44)",gvmi_median
"(40, 45)",gvmi_median_dry
"(25, 46)",gvmi_median_wet
"(1, 48)",iia_median
"(41, 59)",nddi_median_wet
"(23, 60)",ndvi_median
"(32, 61)",ndvi_median_dry
"(38, 62)",ndvi_median_wet
"(51, 63)",ndwi_median
"(45, 64)",ndwi_median_dry
"(2, 65)",ndwi_median_wet
"(31, 66)",nir_median
"(15, 68)",nir_median_dry
"(17, 69)",nir_median_dry_contrast
"(24, 70)",nir_median_wet
"(11, 73)",osavi_median_dry
"(43, 74)",osavi_median_wet
"(7, 75)",ratio_median
"(19, 77)",ratio_median_wet
"(37, 78)",red_median
"(5, 80)",red_median_dry
"(47, 81)",red_median_dry_contrast
"(59, 82)",red_median_wet
"(34, 83)",red_stdDev
"(16, 84)",ri_median
"(29, 85)",ri_median_dry
"(50, 86)",ri_median_wet
"(21, 87)",rvi_median
"(26, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(56, 92)",shape_median_wet
"(8, 94)",swir1_median
"(9, 95)",swir1_median_dry
"(13, 96)",swir1_median_wet
"(52, 98)",swir2_median
"(30, 99)",swir2_median_dry
"(1, 100)",swir2_median_wet
"(49, 101)",swir2_stdDev
"(53, 102)",ui_median
"(14, 103)",ui_median_dry
"(3, 104)",ui_median_wet
"(28, 105)",wetness_median
"(42, 107)",wetness_median_wet
