ranking,features
"(61, 0)",afvi_median
"(4, 1)",afvi_median_dry
"(52, 4)",avi_median_dry
"(27, 6)",awei_median
"(1, 7)",awei_median_dry
"(37, 8)",awei_median_wet
"(1, 9)",blue_median
"(15, 10)",blue_median_dry
"(5, 11)",blue_median_wet
"(13, 13)",brba_median
"(18, 14)",brba_median_dry
"(1, 15)",brba_median_wet
"(8, 16)",brightness_median
"(10, 17)",brightness_median_dry
"(38, 18)",brightness_median_wet
"(24, 19)",bsi_median
"(29, 20)",bsi_median_1
"(32, 21)",bsi_median_2
"(7, 22)",cvi_median
"(2, 23)",cvi_median_dry
"(11, 24)",cvi_median_wet
"(35, 25)",dswi5_median
"(3, 26)",dswi5_median_dry
"(60, 28)",evi_median
"(45, 33)",gcvi_median_wet
"(50, 34)",gemi_median
"(21, 38)",gli_median_dry
"(43, 40)",green_median
"(54, 41)",green_median_dry
"(40, 43)",green_stdDev
"(23, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(58, 46)",gvmi_median_wet
"(39, 51)",lswi_median
"(9, 52)",lswi_median_dry
"(34, 54)",mbi_median
"(19, 57)",nddi_median
"(41, 58)",nddi_median_dry
"(30, 59)",nddi_median_wet
"(33, 61)",ndvi_median_dry
"(20, 63)",ndwi_median
"(12, 64)",ndwi_median_dry
"(55, 65)",ndwi_median_wet
"(28, 66)",nir_median
"(46, 68)",nir_median_dry
"(42, 70)",nir_median_wet
"(59, 76)",ratio_median_dry
"(56, 77)",ratio_median_wet
"(26, 78)",red_median
"(17, 80)",red_median_dry
"(53, 82)",red_median_wet
"(57, 83)",red_stdDev
"(51, 84)",ri_median
"(47, 88)",rvi_median_1
"(22, 91)",shape_median_dry
"(1, 94)",swir1_median
"(14, 95)",swir1_median_dry
"(25, 96)",swir1_median_wet
"(48, 97)",swir1_stdDev
"(16, 98)",swir2_median
"(1, 99)",swir2_median_dry
"(36, 100)",swir2_median_wet
"(44, 101)",swir2_stdDev
"(31, 102)",ui_median
"(6, 103)",ui_median_dry
"(49, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(62, 107)",wetness_median_wet
