ranking,features
"(15, 0)",afvi_median
"(1, 3)",avi_median
"(52, 4)",avi_median_dry
"(57, 5)",avi_median_wet
"(33, 6)",awei_median
"(53, 10)",blue_median_dry
"(14, 11)",blue_median_wet
"(39, 12)",blue_stdDev
"(42, 13)",brba_median
"(28, 18)",brightness_median_wet
"(48, 19)",bsi_median
"(23, 22)",cvi_median
"(62, 24)",cvi_median_wet
"(44, 25)",dswi5_median
"(20, 27)",dswi5_median_wet
"(22, 28)",evi_median
"(56, 29)",evi_median_dry
"(41, 30)",evi_median_wet
"(46, 31)",gcvi_median
"(30, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(32, 37)",gli_median
"(21, 40)",green_median
"(7, 41)",green_median_dry
"(6, 44)",gvmi_median
"(4, 45)",gvmi_median_dry
"(54, 48)",iia_median
"(19, 49)",iia_median_dry
"(5, 50)",iia_median_wet
"(55, 51)",lswi_median
"(61, 52)",lswi_median_dry
"(37, 53)",lswi_median_wet
"(9, 54)",mbi_median
"(12, 55)",mbi_median_dry
"(51, 56)",mbi_median_wet
"(26, 57)",nddi_median
"(50, 60)",ndvi_median
"(31, 61)",ndvi_median_dry
"(10, 63)",ndwi_median
"(60, 64)",ndwi_median_dry
"(1, 66)",nir_median
"(49, 68)",nir_median_dry
"(45, 70)",nir_median_wet
"(18, 71)",nir_stdDev
"(1, 72)",osavi_median
"(17, 73)",osavi_median_dry
"(2, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(24, 76)",ratio_median_dry
"(43, 77)",ratio_median_wet
"(36, 78)",red_median
"(29, 81)",red_median_dry_contrast
"(38, 82)",red_median_wet
"(16, 84)",ri_median
"(27, 86)",ri_median_wet
"(13, 87)",rvi_median
"(34, 88)",rvi_median_1
"(25, 90)",shape_median
"(1, 93)",solpe
"(3, 94)",swir1_median
"(1, 96)",swir1_median_wet
"(40, 97)",swir1_stdDev
"(47, 99)",swir2_median_dry
"(59, 100)",swir2_median_wet
"(11, 101)",swir2_stdDev
"(35, 102)",ui_median
"(58, 106)",wetness_median_dry
"(8, 107)",wetness_median_wet
